Year,Age,Sex,Country,Population
2114, 80-84,Total,Wales,177545.0
2114, 85-89,Total,Wales,149464.0
2114, 90-94,Total,Wales,107734.0
2114, 95-99,Total,Wales,61766.0
2114, 100 & over,Total,Wales,18779.0
2114,All ages,Total,Wales,3252198.0
2115,  0-4,Total,Wales,121011.0
2115,  5-9,Total,Wales,128146.99999999999
2115, 10-14,Total,Wales,133027.0
2115, 15-19,Total,Wales,139582.0
2115, 20-24,Total,Wales,159972.0
2115, 25-29,Total,Wales,161069.0
2115, 30-34,Total,Wales,165991.0
2115, 35-39,Total,Wales,172610.0
2115, 40-44,Total,Wales,177215.0
2115, 45-49,Total,Wales,180682.0
2115, 50-54,Total,Wales,184571.0
2115, 55-59,Total,Wales,190949.0
2115, 60-64,Total,Wales,200786.0
2115, 65-69,Total,Wales,209839.0
2115, 70-74,Total,Wales,209544.0
2115, 75-79,Total,Wales,197330.0
2115, 80-84,Total,Wales,178012.0
2115, 85-89,Total,Wales,150163.0
2115, 90-94,Total,Wales,108295.0
2115, 95-99,Total,Wales,61251.0
2115, 100 & over,Total,Wales,19060.0
2115,All ages,Total,Wales,3249106.0
2116,  0-4,Total,Wales,120676.0
2116,  5-9,Total,Wales,127895.0
2116, 10-14,Total,Wales,132885.0
2116, 15-19,Total,Wales,139499.0
2116, 20-24,Total,Wales,159726.0
2116, 25-29,Total,Wales,160588.0
2116, 30-34,Total,Wales,165365.0
2116, 35-39,Total,Wales,172133.0
2116, 40-44,Total,Wales,177042.0
2116, 45-49,Total,Wales,180762.0
2116, 50-54,Total,Wales,184617.0
2116, 55-59,Total,Wales,190468.0
2116, 60-64,Total,Wales,199575.0
2116, 65-69,Total,Wales,208606.0
2116, 70-74,Total,Wales,209440.0
2116, 75-79,Total,Wales,198306.0
2116, 80-84,Total,Wales,178547.0
2116, 85-89,Total,Wales,150844.0
2116, 90-94,Total,Wales,109662.0
2116, 95-99,Total,Wales,60160.0
2116, 100 & over,Total,Wales,19406.0
2116,All ages,Total,Wales,3246202.0
2117,  0-4,Total,Wales,120345.0
2117,  5-9,Total,Wales,127615.0
2117, 10-14,Total,Wales,132733.0
2117, 15-19,Total,Wales,139406.0
2117, 20-24,Total,Wales,159535.0
2117, 25-29,Total,Wales,160143.0
2117, 30-34,Total,Wales,164759.0
2117, 35-39,Total,Wales,171607.0
2117, 40-44,Total,Wales,176813.0
2117, 45-49,Total,Wales,180808.0
2117, 50-54,Total,Wales,184713.0
2117, 55-59,Total,Wales,190118.0
2117, 60-64,Total,Wales,198491.0
2117, 65-69,Total,Wales,207282.0
2117, 70-74,Total,Wales,209102.0
2117, 75-79,Total,Wales,199162.0
2117, 80-84,Total,Wales,179212.0
2117, 85-89,Total,Wales,151506.0
2117, 90-94,Total,Wales,110862.0
2117, 95-99,Total,Wales,59619.0
2117, 100 & over,Total,Wales,19647.0
2117,All ages,Total,Wales,3243478.0
2118,  0-4,Total,Wales,119998.0
2118,  5-9,Total,Wales,127321.0
2118, 10-14,Total,Wales,132561.0
2118, 15-19,Total,Wales,139311.0
2118, 20-24,Total,Wales,159374.0
2118, 25-29,Total,Wales,159764.0
2118, 30-34,Total,Wales,164159.0
2118, 35-39,Total,Wales,171040.0
2118, 40-44,Total,Wales,176522.0
2118, 45-49,Total,Wales,180807.0
2118, 50-54,Total,Wales,184825.0
2118, 55-59,Total,Wales,189926.0
2118, 60-64,Total,Wales,197537.0
2118, 65-69,Total,Wales,205920.0
2118, 70-74,Total,Wales,208519.0
2118, 75-79,Total,Wales,199861.0
2118, 80-84,Total,Wales,180021.0
2118, 85-89,Total,Wales,152175.0
2118, 90-94,Total,Wales,111984.0
2118, 95-99,Total,Wales,59431.0
2118, 100 & over,Total,Wales,19854.0
2118,All ages,Total,Wales,3240910.0
2119,  0-4,Total,Wales,119666.0
2119,  5-9,Total,Wales,127006.0
2119, 10-14,Total,Wales,132361.0
2119, 15-19,Total,Wales,139205.0
2119, 20-24,Total,Wales,159250.0
2119, 25-29,Total,Wales,159431.0
2119, 30-34,Total,Wales,163591.0
2119, 35-39,Total,Wales,170444.0
2119, 40-44,Total,Wales,176164.0
2119, 45-49,Total,Wales,180757.0
2119, 50-54,Total,Wales,184944.0
2119, 55-59,Total,Wales,189820.0
2119, 60-64,Total,Wales,196771.0
2119, 65-69,Total,Wales,204560.0
2119, 70-74,Total,Wales,207707.0
2119, 75-79,Total,Wales,200369.0
2119, 80-84,Total,Wales,180961.0
2119, 85-89,Total,Wales,152821.0
2119, 90-94,Total,Wales,112956.0
2119, 95-99,Total,Wales,59788.0
2119, 100 & over,Total,Wales,19901.0
2119,All ages,Total,Wales,3238473.0
2120,  0-4,Total,Wales,119332.0
2120,  5-9,Total,Wales,126681.0
2120, 10-14,Total,Wales,132128.0
2120, 15-19,Total,Wales,139092.0
2120, 20-24,Total,Wales,159148.0
2120, 25-29,Total,Wales,159156.0
2120, 30-34,Total,Wales,163065.0
2120, 35-39,Total,Wales,169815.0
2120, 40-44,Total,Wales,175750.0
2120, 45-49,Total,Wales,180650.0
2120, 50-54,Total,Wales,185062.0
2120, 55-59,Total,Wales,189797.0
2120, 60-64,Total,Wales,196157.0
2120, 65-69,Total,Wales,203274.0
2120, 70-74,Total,Wales,206687.0
2120, 75-79,Total,Wales,200655.0
2120, 80-84,Total,Wales,181996.0
2120, 85-89,Total,Wales,153485.0
2120, 90-94,Total,Wales,113834.0
2120, 95-99,Total,Wales,60511.0
2120, 100 & over,Total,Wales,19865.0
2120,All ages,Total,Wales,3236140.0
